State,num_cases,area,Date
NE,507,Midwest,2021-02-04
OH,0,Midwest,2021-02-04
OK,0,Midwest,2021-02-04
SD,126,Midwest,2021-02-04
WI,0,Midwest,2021-02-04
AL,0,South,2021-02-04
AR,0,South,2021-02-04
FL,0,South,2021-02-04
GA,0,South,2021-02-04
KY,0,South,2021-02-04
LA,0,South,2021-02-04
MS,0,South,2021-02-04
NC,0,South,2021-02-04
SC,0,South,2021-02-04
TN,0,South,2021-02-04
TX,0,South,2021-02-04
VA,0,South,2021-02-04
WV,451,South,2021-02-04
CT,937,Northeast,2021-02-04
DC,166,Northeast,2021-02-04
DE,243,Northeast,2021-02-04
MA,0,Northeast,2021-02-04
MD,0,Northeast,2021-02-04
ME,222,Northeast,2021-02-04
NH,396,Northeast,2021-02-04
NJ,0,Northeast,2021-02-04
NY,0,Northeast,2021-02-04
PA,0,Northeast,2021-02-04
RI,587,Northeast,2021-02-04
VT,174,Northeast,2021-02-04
GU,4,Territories,2021-02-04
MP,0,Territories,2021-02-04
PR,311,Territories,2021-02-04
VI,9,Territories,2021-02-04
AK,165,West,2021-02-05
AZ,0,West,2021-02-05
CA,0,West,2021-02-05
CO,0,West,2021-02-05
HI,99,West,2021-02-05
ID,404,West,2021-02-05
MT,347,West,2021-02-05
NM,582,West,2021-02-05
NV,897,West,2021-02-05
OR,818,West,2021-02-05
UT,0,West,2021-02-05
WA,0,West,2021-02-05
WY,63,West,2021-02-05
IA,796,Midwest,2021-02-05
IL,0,Midwest,2021-02-05
IN,0,Midwest,2021-02-05
KS,0,Midwest,2021-02-05
MI,0,Midwest,2021-02-05
MN,913,Midwest,2021-02-05
MO,0,Midwest,2021-02-05
ND,61,Midwest,2021-02-05
NE,520,Midwest,2021-02-05
OH,0,Midwest,2021-02-05
OK,0,Midwest,2021-02-05
SD,106,Midwest,2021-02-05
WI,0,Midwest,2021-02-05
AL,0,South,2021-02-05
AR,0,South,2021-02-05
FL,0,South,2021-02-05
GA,0,South,2021-02-05
KY,0,South,2021-02-05
LA,734,South,2021-02-05
MS,0,South,2021-02-05
NC,0,South,2021-02-05
SC,0,South,2021-02-05
TN,0,South,2021-02-05
TX,0,South,2021-02-05
VA,0,South,2021-02-05
WV,489,South,2021-02-05
CT,0,Northeast,2021-02-05
DC,269,Northeast,2021-02-05
DE,321,Northeast,2021-02-05
MA,0,Northeast,2021-02-05
MD,0,Northeast,2021-02-05
ME,192,Northeast,2021-02-05
NH,478,Northeast,2021-02-05
NJ,0,Northeast,2021-02-05
NY,0,Northeast,2021-02-05
PA,0,Northeast,2021-02-05
RI,600,Northeast,2021-02-05
VT,109,Northeast,2021-02-05
GU,14,Territories,2021-02-05
MP,0,Territories,2021-02-05
PR,59,Territories,2021-02-05
VI,7,Territories,2021-02-05
AK,0,West,2021-02-06
AZ,0,West,2021-02-06
CA,0,West,2021-02-06
CO,0,West,2021-02-06
HI,107,West,2021-02-06
ID,240,West,2021-02-06
MT,259,West,2021-02-06
NM,421,West,2021-02-06
NV,898,West,2021-02-06
OR,603,West,2021-02-06
UT,0,West,2021-02-06
WA,421,West,2021-02-06
WY,22,West,2021-02-06
IA,431,Midwest,2021-02-06
IL,0,Midwest,2021-02-06
IN,0,Midwest,2021-02-06
KS,0,Midwest,2021-02-06
MI,0,Midwest,2021-02-06
MN,830,Midwest,2021-02-06
MO,0,Midwest,2021-02-06
ND,11,Midwest,2021-02-06
NE,352,Midwest,2021-02-06
OH,0,Midwest,2021-02-06
OK,0,Midwest,2021-02-06
SD,121,Midwest,2021-02-06
WI,934,Midwest,2021-02-06
AL,0,South,2021-02-06
AR,0,South,2021-02-06
FL,0,South,2021-02-06
GA,0,South,2021-02-06
KY,0,South,2021-02-06
LA,0,South,2021-02-06
MS,0,South,2021-02-06
NC,0,South,2021-02-06
SC,0,South,2021-02-06
TN,0,South,2021-02-06
TX,0,South,2021-02-06
VA,0,South,2021-02-06
WV,395,South,2021-02-06
CT,0,Northeast,2021-02-06
DC,243,Northeast,2021-02-06
DE,286,Northeast,2021-02-06
MA,0,Northeast,2021-02-06
MD,0,Northeast,2021-02-06
ME,172,Northeast,2021-02-06
NH,466,Northeast,2021-02-06
NJ,0,Northeast,2021-02-06
NY,0,Northeast,2021-02-06
PA,0,Northeast,2021-02-06
RI,0,Northeast,2021-02-06
VT,154,Northeast,2021-02-06
GU,7,Territories,2021-02-06
MP,0,Territories,2021-02-06
PR,233,Territories,2021-02-06
VI,10,Territories,2021-02-06
AK,0,West,2021-02-07
AZ,0,West,2021-02-07
CA,0,West,2021-02-07
CO,0,West,2021-02-07
HI,75,West,2021-02-07
ID,0,West,2021-02-07
MT,73,West,2021-02-07
NM,342,West,2021-02-07
NV,651,West,2021-02-07
OR,381,West,2021-02-07
UT,908,West,2021-02-07
WA,0,West,2021-02-07
WY,-36,West,2021-02-07
IA,507,Midwest,2021-02-07
IL,0,Midwest,2021-02-07
IN,0,Midwest,2021-02-07
KS,0,Midwest,2021-02-07
MI,0,Midwest,2021-02-07
MN,762,Midwest,2021-02-07
MO,769,Midwest,2021-02-07
ND,49,Midwest,2021-02-07
NE,301,Midwest,2021-02-07
OH,0,Midwest,2021-02-07
OK,0,Midwest,2021-02-07
SD,64,Midwest,2021-02-07
WI,671,Midwest,2021-02-07
AL,846,South,2021-02-07
AR,672,South,2021-02-07
FL,0,South,2021-02-07
GA,0,South,2021-02-07
KY,0,South,2021-02-07
LA,0,South,2021-02-07
MS,900,South,2021-02-07
NC,0,South,2021-02-07
SC,0,South,2021-02-07
TN,0,South,2021-02-07
TX,0,South,2021-02-07
VA,0,South,2021-02-07
WV,418,South,2021-02-07
CT,0,Northeast,2021-02-07
DC,158,Northeast,2021-02-07
DE,762,Northeast,2021-02-07
MA,0,Northeast,2021-02-07
MD,0,Northeast,2021-02-07
ME,121,Northeast,2021-02-07
NH,318,Northeast,2021-02-07
NJ,0,Northeast,2021-02-07
NY,0,Northeast,2021-02-07
PA,0,Northeast,2021-02-07
RI,0,Northeast,2021-02-07
VT,134,Northeast,2021-02-07
GU,6,Territories,2021-02-07
MP,0,Territories,2021-02-07
PR,458,Territories,2021-02-07
VI,0,Territories,2021-02-07
AK,415,West,2021-02-08
AZ,0,West,2021-02-08
CA,0,West,2021-02-08
CO,987,West,2021-02-08
HI,32,West,2021-02-08
ID,449,West,2021-02-08
MT,124,West,2021-02-08
NM,311,West,2021-02-08
NV,548,West,2021-02-08
OR,297,West,2021-02-08
UT,514,West,2021-02-08
WA,0,West,2021-02-08
WY,150,West,2021-02-08
IA,464,Midwest,2021-02-08
IL,0,Midwest,2021-02-08
IN,0,Midwest,2021-02-08
KS,0,Midwest,2021-02-08
MI,0,Midwest,2021-02-08
MN,530,Midwest,2021-02-08
MO,447,Midwest,2021-02-08
ND,29,Midwest,2021-02-08
NE,104,Midwest,2021-02-08
OH,0,Midwest,2021-02-08
OK,0,Midwest,2021-02-08
SD,43,Midwest,2021-02-08
WI,543,Midwest,2021-02-08
AL,715,South,2021-02-08
AR,637,South,2021-02-08
FL,0,South,2021-02-08
GA,0,South,2021-02-08
KY,749,South,2021-02-08
LA,0,South,2021-02-08
MS,635,South,2021-02-08
NC,0,South,2021-02-08
SC,0,South,2021-02-08
TN,0,South,2021-02-08
TX,0,South,2021-02-08
VA,0,South,2021-02-08
WV,302,South,2021-02-08
CT,0,Northeast,2021-02-08
DC,101,Northeast,2021-02-08
DE,337,Northeast,2021-02-08
MA,0,Northeast,2021-02-08
MD,903,Northeast,2021-02-08
ME,154,Northeast,2021-02-08
NH,120,Northeast,2021-02-08
NJ,0,Northeast,2021-02-08
NY,0,Northeast,2021-02-08
PA,0,Northeast,2021-02-08
RI,0,Northeast,2021-02-08
VT,146,Northeast,2021-02-08
GU,15,Territories,2021-02-08
MP,0,Territories,2021-02-08
PR,243,Territories,2021-02-08
VI,7,Territories,2021-02-08
AK,115,West,2021-02-09
AZ,0,West,2021-02-09
CA,0,West,2021-02-09
CO,934,West,2021-02-09
HI,31,West,2021-02-09
ID,437,West,2021-02-09
MT,374,West,2021-02-09
NM,413,West,2021-02-09
NV,546,West,2021-02-09
OR,513,West,2021-02-09
UT,918,West,2021-02-09
WA,678,West,2021-02-09
WY,9,West,2021-02-09
IA,676,Midwest,2021-02-09
IL,0,Midwest,2021-02-09
IN,0,Midwest,2021-02-09
KS,0,Midwest,2021-02-09
MI,563,Midwest,2021-02-09
MN,497,Midwest,2021-02-09
MO,649,Midwest,2021-02-09
ND,-9,Midwest,2021-02-09
NE,344,Midwest,2021-02-09
OH,0,Midwest,2021-02-09
OK,0,Midwest,2021-02-09
SD,107,Midwest,2021-02-09
WI,681,Midwest,2021-02-09
AL,855,South,2021-02-09
AR,0,South,2021-02-09
FL,0,South,2021-02-09
GA,0,South,2021-02-09
KY,0,South,2021-02-09
LA,867,South,2021-02-09
MS,656,South,2021-02-09
NC,0,South,2021-02-09
SC,0,South,2021-02-09
TN,0,South,2021-02-09
TX,0,South,2021-02-09
VA,0,South,2021-02-09
WV,322,South,2021-02-09
CT,869,Northeast,2021-02-09
DC,145,Northeast,2021-02-09
DE,279,Northeast,2021-02-09
MA,0,Northeast,2021-02-09
MD,976,Northeast,2021-02-09
ME,125,Northeast,2021-02-09
NH,419,Northeast,2021-02-09
NJ,0,Northeast,2021-02-09
NY,0,Northeast,2021-02-09
PA,0,Northeast,2021-02-09
RI,330,Northeast,2021-02-09
VT,59,Northeast,2021-02-09
GU,9,Territories,2021-02-09
MP,0,Territories,2021-02-09
PR,189,Territories,2021-02-09
VI,12,Territories,2021-02-09
AK,182,West,2021-02-10
AZ,0,West,2021-02-10
CA,0,West,2021-02-10
CO,751,West,2021-02-10
HI,53,West,2021-02-10
ID,458,West,2021-02-10
MT,307,West,2021-02-10
NM,510,West,2021-02-10
NV,659,West,2021-02-10
OR,543,West,2021-02-10
UT,0,West,2021-02-10
WA,525,West,2021-02-10
WY,12,West,2021-02-10
IA,990,Midwest,2021-02-10
IL,0,Midwest,2021-02-10
IN,0,Midwest,2021-02-10
KS,0,Midwest,2021-02-10
MI,915,Midwest,2021-02-10
MN,527,Midwest,2021-02-10
MO,876,Midwest,2021-02-10
ND,39,Midwest,2021-02-10
NE,462,Midwest,2021-02-10
OH,0,Midwest,2021-02-10
OK,0,Midwest,2021-02-10
SD,116,Midwest,2021-02-10
WI,821,Midwest,2021-02-10
AL,975,South,2021-02-10
AR,0,South,2021-02-10
FL,0,South,2021-02-10
GA,0,South,2021-02-10
KY,969,South,2021-02-10
LA,317,South,2021-02-10
MS,784,South,2021-02-10
NC,0,South,2021-02-10
SC,0,South,2021-02-10
TN,0,South,2021-02-10
TX,0,South,2021-02-10
VA,0,South,2021-02-10
WV,321,South,2021-02-10
CT,888,Northeast,2021-02-10
DC,67,Northeast,2021-02-10
DE,251,Northeast,2021-02-10
MA,0,Northeast,2021-02-10
MD,0,Northeast,2021-02-10
ME,168,Northeast,2021-02-10
NH,329,Northeast,2021-02-10
NJ,0,Northeast,2021-02-10
NY,0,Northeast,2021-02-10
PA,0,Northeast,2021-02-10
RI,459,Northeast,2021-02-10
VT,17,Northeast,2021-02-10
GU,10,Territories,2021-02-10
MP,0,Territories,2021-02-10
PR,70,Territories,2021-02-10
VI,20,Territories,2021-02-10
AK,143,West,2021-02-11
AZ,0,West,2021-02-11
CA,0,West,2021-02-11
CO,0,West,2021-02-11
HI,91,West,2021-02-11
ID,323,West,2021-02-11
MT,257,West,2021-02-11
NM,533,West,2021-02-11
NV,592,West,2021-02-11
OR,607,West,2021-02-11
UT,0,West,2021-02-11
WA,0,West,2021-02-11
WY,87,West,2021-02-11
IA,849,Midwest,2021-02-11
IL,0,Midwest,2021-02-11
IN,0,Midwest,2021-02-11
KS,0,Midwest,2021-02-11
MI,0,Midwest,2021-02-11
MN,788,Midwest,2021-02-11
MO,0,Midwest,2021-02-11
ND,139,Midwest,2021-02-11
NE,374,Midwest,2021-02-11
OH,0,Midwest,2021-02-11
OK,0,Midwest,2021-02-11
SD,180,Midwest,2021-02-11
WI,0,Midwest,2021-02-11
AL,0,South,2021-02-11
AR,0,South,2021-02-11
FL,0,South,2021-02-11
GA,0,South,2021-02-11
KY,0,South,2021-02-11
LA,0,South,2021-02-11
MS,911,South,2021-02-11
NC,0,South,2021-02-11
SC,0,South,2021-02-11
TN,0,South,2021-02-11
TX,0,South,2021-02-11
VA,0,South,2021-02-11
WV,373,South,2021-02-11
CT,0,Northeast,2021-02-11
DC,185,Northeast,2021-02-11
DE,414,Northeast,2021-02-11
MA,0,Northeast,2021-02-11
MD,0,Northeast,2021-02-11
ME,107,Northeast,2021-02-11
NH,365,Northeast,2021-02-11
NJ,0,Northeast,2021-02-11
NY,0,Northeast,2021-02-11
PA,0,Northeast,2021-02-11
RI,488,Northeast,2021-02-11
VT,127,Northeast,2021-02-11
GU,3,Territories,2021-02-11
MP,0,Territories,2021-02-11
PR,102,Territories,2021-02-11
VI,19,Territories,2021-02-11
AK,148,West,2021-02-12
AZ,0,West,2021-02-12
CA,0,West,2021-02-12
CO,0,West,2021-02-12
HI,68,West,2021-02-12
ID,349,West,2021-02-12
MT,211,West,2021-02-12
NM,401,West,2021-02-12
NV,636,West,2021-02-12
OR,494,West,2021-02-12
UT,0,West,2021-02-12
WA,868,West,2021-02-12
WY,56,West,2021-02-12
IA,698,Midwest,2021-02-12
IL,0,Midwest,2021-02-12
IN,0,Midwest,2021-02-12
KS,0,Midwest,2021-02-12
MI,0,Midwest,2021-02-12
MN,900,Midwest,2021-02-12
MO,884,Midwest,2021-02-12
ND,113,Midwest,2021-02-12
NE,479,Midwest,2021-02-12
OH,0,Midwest,2021-02-12
OK,0,Midwest,2021-02-12
SD,158,Midwest,2021-02-12
WI,938,Midwest,2021-02-12
AL,881,South,2021-02-12
AR,565,South,2021-02-12
FL,0,South,2021-02-12
GA,0,South,2021-02-12
KY,936,South,2021-02-12
LA,823,South,2021-02-12
MS,984,South,2021-02-12
NC,0,South,2021-02-12
SC,0,South,2021-02-12
TN,0,South,2021-02-12
TX,0,South,2021-02-12
VA,0,South,2021-02-12
WV,377,South,2021-02-12
CT,838,Northeast,2021-02-12
DC,137,Northeast,2021-02-12
DE,388,Northeast,2021-02-12
MA,0,Northeast,2021-02-12
MD,0,Northeast,2021-02-12
ME,137,Northeast,2021-02-12
NH,460,Northeast,2021-02-12
NJ,0,Northeast,2021-02-12
NY,0,Northeast,2021-02-12
PA,0,Northeast,2021-02-12
RI,440,Northeast,2021-02-12
VT,166,Northeast,2021-02-12
GU,3,Territories,2021-02-12
MP,1,Territories,2021-02-12
PR,222,Territories,2021-02-12
VI,0,Territories,2021-02-12
AK,0,West,2021-02-13
AZ,0,West,2021-02-13
CA,0,West,2021-02-13
CO,0,West,2021-02-13
HI,67,West,2021-02-13
ID,258,West,2021-02-13
MT,234,West,2021-02-13
NM,565,West,2021-02-13
NV,813,West,2021-02-13
OR,458,West,2021-02-13
UT,943,West,2021-02-13
WA,747,West,2021-02-13
WY,0,West,2021-02-13
IA,589,Midwest,2021-02-13
IL,0,Midwest,2021-02-13
IN,0,Midwest,2021-02-13
KS,0,Midwest,2021-02-13
MI,852,Midwest,2021-02-13
MN,809,Midwest,2021-02-13
MO,645,Midwest,2021-02-13
ND,85,Midwest,2021-02-13
NE,0,Midwest,2021-02-13
OH,0,Midwest,2021-02-13
OK,0,Midwest,2021-02-13
SD,96,Midwest,2021-02-13
WI,752,Midwest,2021-02-13
AL,831,South,2021-02-13
AR,954,South,2021-02-13
FL,0,South,2021-02-13
GA,0,South,2021-02-13
KY,440,South,2021-02-13
LA,0,South,2021-02-13
MS,695,South,2021-02-13
NC,0,South,2021-02-13
SC,0,South,2021-02-13
TN,0,South,2021-02-13
TX,0,South,2021-02-13
VA,0,South,2021-02-13
WV,338,South,2021-02-13
CT,0,Northeast,2021-02-13
DC,126,Northeast,2021-02-13
DE,409,Northeast,2021-02-13
MA,0,Northeast,2021-02-13
MD,0,Northeast,2021-02-13
ME,110,Northeast,2021-02-13
NH,433,Northeast,2021-02-13
NJ,0,Northeast,2021-02-13
NY,0,Northeast,2021-02-13
PA,0,Northeast,2021-02-13
RI,0,Northeast,2021-02-13
VT,146,Northeast,2021-02-13
GU,3,Territories,2021-02-13
MP,0,Territories,2021-02-13
PR,321,Territories,2021-02-13
VI,18,Territories,2021-02-13
AK,0,West,2021-02-14
AZ,0,West,2021-02-14
CA,0,West,2021-02-14
CO,853,West,2021-02-14
HI,46,West,2021-02-14
ID,0,West,2021-02-14
MT,104,West,2021-02-14
NM,282,West,2021-02-14
NV,512,West,2021-02-14
OR,247,West,2021-02-14
UT,710,West,2021-02-14
WA,0,West,2021-02-14
WY,14,West,2021-02-14
IA,408,Midwest,2021-02-14
IL,0,Midwest,2021-02-14
IN,0,Midwest,2021-02-14
KS,0,Midwest,2021-02-14
MI,0,Midwest,2021-02-14
MN,639,Midwest,2021-02-14
MO,489,Midwest,2021-02-14
ND,46,Midwest,2021-02-14
NE,209,Midwest,2021-02-14
OH,0,Midwest,2021-02-14
OK,0,Midwest,2021-02-14
SD,102,Midwest,2021-02-14
WI,503,Midwest,2021-02-14
AL,840,South,2021-02-14
AR,466,South,2021-02-14
FL,0,South,2021-02-14
GA,0,South,2021-02-14
KY,0,South,2021-02-14
LA,0,South,2021-02-14
MS,0,South,2021-02-14
NC,0,South,2021-02-14
SC,0,South,2021-02-14
TN,0,South,2021-02-14
TX,0,South,2021-02-14
VA,0,South,2021-02-14
WV,226,South,2021-02-14
CT,0,Northeast,2021-02-14
DC,122,Northeast,2021-02-14
DE,331,Northeast,2021-02-14
MA,0,Northeast,2021-02-14
MD,847,Northeast,2021-02-14
ME,112,Northeast,2021-02-14
NH,280,Northeast,2021-02-14
NJ,0,Northeast,2021-02-14
NY,0,Northeast,2021-02-14
PA,0,Northeast,2021-02-14
RI,0,Northeast,2021-02-14
VT,116,Northeast,2021-02-14
GU,3,Territories,2021-02-14
MP,0,Territories,2021-02-14
PR,269,Territories,2021-02-14
VI,0,Territories,2021-02-14
AK,0,West,2021-02-15
AZ,0,West,2021-02-15
CA,0,West,2021-02-15
CO,533,West,2021-02-15
HI,33,West,2021-02-15
ID,0,West,2021-02-15
MT,138,West,2021-02-15
NM,190,West,2021-02-15
NV,391,West,2021-02-15
OR,183,West,2021-02-15
UT,462,West,2021-02-15
WA,0,West,2021-02-15
WY,0,West,2021-02-15
IA,338,Midwest,2021-02-15
IL,0,Midwest,2021-02-15
IN,777,Midwest,2021-02-15
KS,0,Midwest,2021-02-15
MI,0,Midwest,2021-02-15
MN,547,Midwest,2021-02-15
MO,421,Midwest,2021-02-15
ND,46,Midwest,2021-02-15
NE,92,Midwest,2021-02-15
OH,0,Midwest,2021-02-15
OK,730,Midwest,2021-02-15
SD,45,Midwest,2021-02-15
WI,405,Midwest,2021-02-15
AL,505,South,2021-02-15
AR,320,South,2021-02-15
FL,0,South,2021-02-15
GA,0,South,2021-02-15
KY,489,South,2021-02-15
LA,483,South,2021-02-15
MS,544,South,2021-02-15
NC,0,South,2021-02-15
SC,0,South,2021-02-15
TN,0,South,2021-02-15
TX,0,South,2021-02-15
VA,0,South,2021-02-15
WV,207,South,2021-02-15
CT,0,Northeast,2021-02-15
DC,83,Northeast,2021-02-15
DE,236,Northeast,2021-02-15
MA,0,Northeast,2021-02-15
MD,722,Northeast,2021-02-15
ME,68,Northeast,2021-02-15
NH,232,Northeast,2021-02-15
NJ,0,Northeast,2021-02-15
NY,0,Northeast,2021-02-15
PA,0,Northeast,2021-02-15
RI,966,Northeast,2021-02-15
VT,185,Northeast,2021-02-15
GU,4,Territories,2021-02-15
MP,0,Territories,2021-02-15
PR,203,Territories,2021-02-15
VI,0,Territories,2021-02-15
AK,454,West,2021-02-16
AZ,0,West,2021-02-16
CA,0,West,2021-02-16
CO,668,West,2021-02-16
HI,17,West,2021-02-16
ID,462,West,2021-02-16
MT,127,West,2021-02-16
NM,299,West,2021-02-16
NV,290,West,2021-02-16
OR,411,West,2021-02-16
UT,591,West,2021-02-16
WA,0,West,2021-02-16
WY,162,West,2021-02-16
IA,453,Midwest,2021-02-16
IL,0,Midwest,2021-02-16
IN,878,Midwest,2021-02-16
KS,0,Midwest,2021-02-16
MI,775,Midwest,2021-02-16
MN,369,Midwest,2021-02-16
MO,481,Midwest,2021-02-16
ND,138,Midwest,2021-02-16
NE,119,Midwest,2021-02-16
OH,0,Midwest,2021-02-16
OK,508,Midwest,2021-02-16
SD,154,Midwest,2021-02-16
WI,624,Midwest,2021-02-16
AL,566,South,2021-02-16
AR,177,South,2021-02-16
FL,0,South,2021-02-16
GA,0,South,2021-02-16
KY,791,South,2021-02-16
LA,0,South,2021-02-16
MS,734,South,2021-02-16
NC,0,South,2021-02-16
SC,921,South,2021-02-16
TN,962,South,2021-02-16
TX,0,South,2021-02-16
VA,0,South,2021-02-16
WV,125,South,2021-02-16
CT,580,Northeast,2021-02-16
DC,130,Northeast,2021-02-16
DE,130,Northeast,2021-02-16
MA,967,Northeast,2021-02-16
MD,516,Northeast,2021-02-16
ME,51,Northeast,2021-02-16
NH,198,Northeast,2021-02-16
NJ,0,Northeast,2021-02-16
NY,0,Northeast,2021-02-16
PA,0,Northeast,2021-02-16
RI,285,Northeast,2021-02-16
VT,55,Northeast,2021-02-16
GU,2,Territories,2021-02-16
MP,0,Territories,2021-02-16
PR,452,Territories,2021-02-16
VI,3,Territories,2021-02-16
AK,63,West,2021-02-17
AZ,0,West,2021-02-17
CA,0,West,2021-02-17
CO,0,West,2021-02-17
HI,29,West,2021-02-17
ID,408,West,2021-02-17
MT,234,West,2021-02-17
NM,272,West,2021-02-17
NV,363,West,2021-02-17
OR,382,West,2021-02-17
UT,901,West,2021-02-17
WA,805,West,2021-02-17
WY,51,West,2021-02-17
IA,599,Midwest,2021-02-17
IL,0,Midwest,2021-02-17
IN,923,Midwest,2021-02-17
KS,0,Midwest,2021-02-17
MI,939,Midwest,2021-02-17
MN,647,Midwest,2021-02-17
MO,598,Midwest,2021-02-17
ND,120,Midwest,2021-02-17
NE,299,Midwest,2021-02-17
OH,0,Midwest,2021-02-17
OK,0,Midwest,2021-02-17
SD,92,Midwest,2021-02-17
WI,657,Midwest,2021-02-17
AL,416,South,2021-02-17
AR,667,South,2021-02-17
FL,0,South,2021-02-17
GA,0,South,2021-02-17
KY,618,South,2021-02-17
LA,555,South,2021-02-17
MS,684,South,2021-02-17
NC,0,South,2021-02-17
SC,810,South,2021-02-17
TN,780,South,2021-02-17
TX,0,South,2021-02-17
VA,0,South,2021-02-17
WV,220,South,2021-02-17
CT,534,Northeast,2021-02-17
DC,49,Northeast,2021-02-17
DE,212,Northeast,2021-02-17
MA,0,Northeast,2021-02-17
MD,759,Northeast,2021-02-17
ME,66,Northeast,2021-02-17
NH,750,Northeast,2021-02-17
NJ,0,Northeast,2021-02-17
NY,0,Northeast,2021-02-17
PA,0,Northeast,2021-02-17
RI,368,Northeast,2021-02-17
VT,79,Northeast,2021-02-17
GU,2,Territories,2021-02-17
MP,1,Territories,2021-02-17
PR,108,Territories,2021-02-17
VI,13,Territories,2021-02-17
AK,210,West,2021-02-18
AZ,0,West,2021-02-18
CA,0,West,2021-02-18
CO,0,West,2021-02-18
HI,65,West,2021-02-18
ID,286,West,2021-02-18
MT,200,West,2021-02-18
NM,407,West,2021-02-18
NV,488,West,2021-02-18
OR,456,West,2021-02-18
UT,0,West,2021-02-18
WA,0,West,2021-02-18
WY,33,West,2021-02-18
IA,714,Midwest,2021-02-18
IL,0,Midwest,2021-02-18
IN,757,Midwest,2021-02-18
KS,0,Midwest,2021-02-18
MI,888,Midwest,2021-02-18
MN,761,Midwest,2021-02-18
MO,718,Midwest,2021-02-18
ND,133,Midwest,2021-02-18
NE,296,Midwest,2021-02-18
OH,0,Midwest,2021-02-18
OK,618,Midwest,2021-02-18
SD,149,Midwest,2021-02-18
WI,733,Midwest,2021-02-18
AL,0,South,2021-02-18
AR,253,South,2021-02-18
FL,0,South,2021-02-18
GA,0,South,2021-02-18
KY,517,South,2021-02-18
LA,511,South,2021-02-18
MS,134,South,2021-02-18
NC,0,South,2021-02-18
SC,0,South,2021-02-18
TN,998,South,2021-02-18
TX,0,South,2021-02-18
VA,0,South,2021-02-18
WV,313,South,2021-02-18
CT,547,Northeast,2021-02-18
DC,121,Northeast,2021-02-18
DE,271,Northeast,2021-02-18
MA,0,Northeast,2021-02-18
MD,986,Northeast,2021-02-18
ME,119,Northeast,2021-02-18
NH,434,Northeast,2021-02-18
NJ,0,Northeast,2021-02-18
NY,0,Northeast,2021-02-18
PA,0,Northeast,2021-02-18
RI,419,Northeast,2021-02-18
VT,153,Northeast,2021-02-18
GU,2,Territories,2021-02-18
MP,0,Territories,2021-02-18
PR,58,Territories,2021-02-18
VI,7,Territories,2021-02-18
AK,189,West,2021-02-19
AZ,0,West,2021-02-19
CA,0,West,2021-02-19
CO,0,West,2021-02-19
HI,48,West,2021-02-19
ID,314,West,2021-02-19
MT,277,West,2021-02-19
NM,311,West,2021-02-19
NV,420,West,2021-02-19
OR,477,West,2021-02-19
UT,857,West,2021-02-19
WA,764,West,2021-02-19
WY,112,West,2021-02-19
IA,536,Midwest,2021-02-19
IL,0,Midwest,2021-02-19
IN,0,Midwest,2021-02-19
KS,0,Midwest,2021-02-19
MI,0,Midwest,2021-02-19
MN,825,Midwest,2021-02-19
MO,562,Midwest,2021-02-19
ND,119,Midwest,2021-02-19
NE,400,Midwest,2021-02-19
OH,0,Midwest,2021-02-19
OK,869,Midwest,2021-02-19
SD,127,Midwest,2021-02-19
WI,774,Midwest,2021-02-19
AL,799,South,2021-02-19
AR,268,South,2021-02-19
FL,0,South,2021-02-19
GA,0,South,2021-02-19
KY,0,South,2021-02-19
LA,377,South,2021-02-19
MS,360,South,2021-02-19
NC,0,South,2021-02-19
SC,0,South,2021-02-19
TN,0,South,2021-02-19
TX,0,South,2021-02-19
VA,0,South,2021-02-19
WV,205,South,2021-02-19
CT,0,Northeast,2021-02-19
DC,160,Northeast,2021-02-19
DE,329,Northeast,2021-02-19
MA,0,Northeast,2021-02-19
MD,0,Northeast,2021-02-19
ME,94,Northeast,2021-02-19
NH,368,Northeast,2021-02-19
NJ,0,Northeast,2021-02-19
NY,0,Northeast,2021-02-19
PA,0,Northeast,2021-02-19
RI,286,Northeast,2021-02-19
VT,102,Northeast,2021-02-19
GU,10,Territories,2021-02-19
MP,0,Territories,2021-02-19
PR,102,Territories,2021-02-19
VI,10,Territories,2021-02-19
AK,0,West,2021-02-20
AZ,0,West,2021-02-20
CA,0,West,2021-02-20
CO,0,West,2021-02-20
HI,59,West,2021-02-20
ID,227,West,2021-02-20
MT,264,West,2021-02-20
NM,425,West,2021-02-20
NV,371,West,2021-02-20
OR,521,West,2021-02-20
UT,778,West,2021-02-20
WA,767,West,2021-02-20
WY,0,West,2021-02-20
IA,471,Midwest,2021-02-20
IL,0,Midwest,2021-02-20
IN,0,Midwest,2021-02-20
KS,0,Midwest,2021-02-20
MI,635,Midwest,2021-02-20
MN,709,Midwest,2021-02-20
MO,566,Midwest,2021-02-20
ND,75,Midwest,2021-02-20
NE,309,Midwest,2021-02-20
OH,0,Midwest,2021-02-20
OK,973,Midwest,2021-02-20
SD,105,Midwest,2021-02-20
WI,676,Midwest,2021-02-20
AL,572,South,2021-02-20
AR,517,South,2021-02-20
FL,0,South,2021-02-20
GA,0,South,2021-02-20
KY,800,South,2021-02-20
LA,0,South,2021-02-20
MS,350,South,2021-02-20
NC,0,South,2021-02-20
SC,0,South,2021-02-20
TN,0,South,2021-02-20
TX,0,South,2021-02-20
VA,0,South,2021-02-20
WV,263,South,2021-02-20
CT,0,Northeast,2021-02-20
DC,92,Northeast,2021-02-20
